id,name,category_primary,region,tier,tier_label,sub_tier,sub_tier_label,current_lat,current_lon,gt_lat,gt_lon,gt_confidence,gt_reasoning,gt_model,pedestrian_entry_lat,pedestrian_entry_lon,pedestrian_entry_confidence,car_entry_lat,car_entry_lon,car_entry_confidence,car_entry_reasoning,entry_mode,cv_gt_lat,cv_gt_lon,cv_confidence,cv_model,cv_disagreement_m,full_address,offset_haversine_m,offset_euclidean_m,offset_manhattan_m
08f441a176081084030d79833a998de6,Easidance Ballroom,venue_and_event_space,FL,2,multi_tenant,2c,other_multi_tenant,28.0856179,-82.5347388,28.0856179,-82.5347388,1.0,"The current pin is already at the correct unit entrance for Easidance Ballroom, as it is located at 5111 Ehrlich Rd Ste. 140.",gpt-4o-mini,28.0856179,-82.5347388,1.0,28.08540966077288,-82.5347388,0.9,"The nearest parking lot entrance to Easidance Ballroom is located to the south of the building, accessible from Ehrlich Rd, making it the most logical entry point for drivers.",both,,,,,,"5111 Ehrlich Rd Ste. 140, Tampa, FL, 33624, US",0.0,0.0,0.0
08f44a8c06d718e80332d4e781a3f4e4,HornerXpress Port St. Lucie,hot_tubs_and_pools,FL,2,multi_tenant,2c,other_multi_tenant,27.3034714,-80.371282,27.3034714,-80.371282,1.0,The current pin is already at the correct unit entrance for HornerXpress Port St. Lucie.,gpt-4o-mini,27.3034714,-80.371282,1.0,27.303261663289405,-80.371282,0.9,"The nearest parking lot entrance to HornerXpress Port St. Lucie is located to the south of the building, accessible from SW S Macedo Blvd, making it the most logical entry point for vehicles.",both,,,,,,"1225 SW S Macedo Blvd, Port Saint Lucie, FL, 34983, US",0.0,0.0,0.0
08f26567167359630390138d20e34edb,Michaels Stores,arts_and_crafts,KS,1,standard_commercial,1c,small_urban_storefront,39.0101754,-94.7631082,39.0101754,-94.7631082,1.0,"The current pin is already located at the main customer entrance of Michaels Stores, which is the storefront door facing the street.",gpt-4o-mini,39.0101754,-94.7631082,1.0,39.00957516233366,-94.7631082,0.9,"The primary vehicle entry point is located at the bottom of the image, where the parking lot opens from the road.",both,,,,,,"15210 Shawnee Mission Pkwy, Shawnee, KS, 66217-9315, US",0.0,0.0,0.0
08f28f3643c2e5460390aff1002b7fb4,Jason's Greenhouse,nursery_and_gardening,WA,1,standard_commercial,1c,small_urban_storefront,46.9838498,-122.7686666,46.9838498,-122.7686666,1.0,"The current pin is already at the main customer entrance of Jason's Greenhouse, as it is positioned at the storefront door facing the street.",gpt-4o-mini,46.9838498,-122.7686666,1.0,46.98368877701539,-122.7686666,0.9,"The identified entry point is the most visible driveway entrance from the road leading into the property, allowing access to the parking area.",both,,,,,,"7032 Spurgeon Creek Rd SE, Olympia, WA, 98513-5201, US",0.0,0.0,0.0
08f274dbb68ee7aa03783d66623971db,Night Owl Storage,self_storage_facility,MI,1,standard_commercial,1b,large_standalone,43.0607477,-83.5178265,43.0607477,-83.5178265,1.0,"The current pin is already at the main customer entrance of Night Owl Storage, which is the storefront door facing the street.",gpt-4o-mini,43.0607477,-83.5178265,1.0,43.06057524693199,-83.5178265,0.8,The entry point is located at the bottom of the image where the driveway leads from the road to the storage facility.,both,,,,,,"3400 N State Rd, Davison, MI, 48423-1156, US",0.0,0.0,0.0
08f266ba0ea4e62a03cb0a3ba396f25f,Pruitt Taxidermy,taxidermist,KY,3,open_space,3a,bounded_outdoor,36.9577477,-86.0115525,36.9577477,-86.0115525,0.8,"The current pin is at the center of the area, which appears to be the most suitable location given the lack of clear access points like a parking lot entrance or gate.",gpt-4o-mini,,,,36.9577477,-86.0115525,0.8,,shared,,,,,,"2820 Siddens Rd, Glasgow, KY, 42141-7001, US",0.0,0.0,0.0
08f2ad30902cd0d803f62decc3570819,Sun City Cafe,mexican_restaurant,SC,1,standard_commercial,1c,small_urban_storefront,33.6934569,-78.8843883,33.6934836796149,-78.88452777423078,0.9,"The pin is placed near the main entrance of Sun City Cafe, which is located on the street-facing facade. The entrance is identifiable by the door and signage visible in the imagery.",gpt-4o-mini,33.6934836796149,-78.88452777423078,0.9,33.6934569,-78.8843883,0.2,The location appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,both,,,,,,"801 Main St, Myrtle Beach, SC, 29577-3871, US",13.24274395897273,13.25763955227393,15.89923388424731
08f489e35c18566b03dfeca0e8d9127b,Diamonds Above,jewelry_store,TX,1,standard_commercial,1c,small_urban_storefront,30.3063415,-97.7356482,30.3063415,-97.7356482,1.0,"The current pin is already at the main customer entrance of Diamonds Above, which is the storefront door facing the street.",gpt-4o-mini,30.3063415,-97.7356482,1.0,30.3063415,-97.7356482,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,,,,,"4101 Guadalupe St, Austin, TX, 78751-4200, US",0.0,0.0,0.0
08f2aaaa6e8311980333ee0e21cc884d,Subway,sandwich_shop,VA,1,standard_commercial,1c,small_urban_storefront,38.672542,-77.2617747,38.672542,-77.2617747,1.0,"The current pin is already at the main customer entrance of the Subway location, which is the storefront door facing the street.",gpt-4o-mini,38.672542,-77.2617747,1.0,38.672357721721845,-77.2617747,0.9,"The identified entry point is the most visible driveway leading into the parking lot for the Subway location, allowing for vehicle access from the road.",both,,,,,,"1455 Old Bridge Rd, Woodbridge, VA, 22192-2727, US",0.0,0.0,0.0
08f2a107752c8d0403da92a6f814d811,Peggy Washington: Primerica - Financial Services,pub,NY,1,standard_commercial,1c,small_urban_storefront,40.638528,-73.968248,40.638528,-73.968248,1.0,"The current pin is already at the main customer entrance of the pub, which is the storefront door facing the street.",gpt-4o-mini,40.638528,-73.968248,1.0,40.638528,-73.968248,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,,,,,"777 CONEY ISLAND Ave 1ST Floor, BROOKLYN, NY, 11218, US",0.0,0.0,0.0
08f269680b0a889d037b29c5a672b36a,Deseret Food Store,grocery_store,,1,standard_commercial,1b,large_standalone,41.0350551,-111.9375878,41.0350551,-111.9375878,1.0,"The current pin is already at the main customer entrance of Deseret Food Store, which is the appropriate location for pedestrian entry.",gpt-4o-mini,41.0350551,-111.9375878,1.0,41.03487705817279,-111.9375878,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking lot of Deseret Food Store.,both,,,,,,"1205 Flint Meadow Dr, 84037, US",0.0,0.0,0.0
08f2649ac2d45a46030294643f084026,Commsec Inc,telecommunications,AL,4,no_building,4,no_building,34.775294,-86.664152,34.775294,-86.664152,0.3,No dedicated commercial structure is visible at the address; the area appears to be industrial with no clear storefront.,gpt-4o-mini,,,,,,,,,,,,,,"152 Bo Cole Rd NW, Huntsville, AL, 35806, US",0.0,0.0,0.0
08f2a1044e4a850a035828ef22a6a90b,Law Office of Julian L. Padilla,lawyer,NJ,4,no_building,4,no_building,40.8120465,-74.213904,40.8120465,-74.213904,0.3,No dedicated commercial structure is visible at the provided address; it appears to be a residential area or home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"18 Lackawanna Plz, Montclair, NJ, 07042-3604, US",0.0,0.0,0.0
08f26051238ec6260310bc3590e56ac5,Lolkus Outdoors,hunting_and_fishing_supplies,MN,1,standard_commercial,1c,small_urban_storefront,43.9351795,-95.9483102,43.9351795,-95.9483102,1.0,"The current pin is already at the main customer entrance of Lolkus Outdoors, which is the storefront door facing the street.",gpt-4o-mini,43.9351795,-95.9483102,1.0,43.9351795,-95.9483102,0.2,The image shows a residential area with no clear driveway or parking lot entry visible from the road. The center is marked due to lack of identifiable vehicle entry points.,shared,,,,,,"750 5th St, Chandler, MN, 56122-1170, US",0.0,0.0,0.0
08f29a0329d1818503a7412cce3b664d,Carol's Secret Garden,flowers_and_gifts_shop,CA,1,standard_commercial,1c,small_urban_storefront,34.1110988,-117.6789128,34.1110988,-117.6789128,1.0,"The current pin is already at the main customer entrance of Carol's Secret Garden, as it is positioned at the center of the storefront.",gpt-4o-mini,34.1110988,-117.6789128,1.0,34.11090337581263,-117.6789128,0.8,"The entry point is identified as the most visible driveway leading into the parking lot from the road, located slightly below the center of the image.",both,,,,,,"1525 W 13th St, Upland, CA, 91786-2981, US",0.0,0.0,0.0
08f264ab1318032303ad234d707ae6bf,Redbox,music_and_dvd_store,TN,1,standard_commercial,1c,small_urban_storefront,35.5511579,-88.8107979,35.55096586407508,-88.8110983060355,0.9,"The pin is placed at the main customer entrance facing the street, which is identifiable by the storefront door and signage.",gpt-4o-mini,35.55096586407508,-88.8110983060355,0.9,35.5511579,-88.8107979,0.2,"The property appears to be a large building with no visible driveway or parking lot entry from the road, indicating it may be pedestrian-only.",both,,,,,,"2171 S Highland Ave, Jackson, TN, 38301-7739, US",34.56246602169721,34.60134228822083,48.585121588486786
08f26c866814420603eb9c30321988bd,Pacie Shops,shopping,TX,2,multi_tenant,2a,strip_mall_tenant,32.88526,-96.7665,32.88526,-96.7665,1.0,The current pin is already at the correct unit entrance for Pacie Shops.,gpt-4o-mini,32.88526,-96.7665,1.0,32.88506178876496,-96.7665,0.9,"The nearest parking lot entry is located to the south of the unit, accessible from the adjacent road. This entry point is the most direct access for vehicles to the shared parking area serving Pacie Shops.",both,,,,,,"5473 Blair Rd, Dallas, TX, 75231-4227, US",0.0,0.0,0.0
08f44e04c66c046d03cfc9a3c1bc7c38,Off the Rails Irish Pub,bar,FL,1,standard_commercial,1c,small_urban_storefront,30.6259015,-84.4159846,30.6259015,-84.4159846,1.0,"The current pin is already at the main customer entrance of Off the Rails Irish Pub, which is the storefront door facing the street.",gpt-4o-mini,30.6259015,-84.4159846,1.0,30.6259015,-84.4159846,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,,,,,"306 1st St NW, Havana, FL, 32333-1669, US",0.0,0.0,0.0
08f266d35361e49903e5f2c08efe40ef,APB Consulting Solutions,professional_services,KY,4,no_building,4,no_building,37.8887766,-84.5888859,37.8887766,-84.5888859,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area or home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"400 Etter Dr, Nicholasville, KY, 40356-1076, US",0.0,0.0,0.0
08f29a0ad9202ade03887366059cdadb,Stater Bros. Markets,supermarket,CA,1,standard_commercial,1b,large_standalone,34.1124709,-117.7661688,34.1124709,-117.7661688,1.0,"The current pin is already at the main customer entrance of Stater Bros. Markets, which is facing the street.",gpt-4o-mini,34.1124709,-117.7661688,1.0,34.11183134030662,-117.7661688,0.9,"The entry point is located on the right side of the image where the parking lot opens from the road, making it the most visible and primary access for vehicles.",both,,,,,,"2090 Foothill Blvd, La Verne, CA, 91750-3559, US",0.0,0.0,0.0
08f4413c35cd64d003203cca8a0e1d20,Redbox,rental_kiosks,FL,2,multi_tenant,2c,other_multi_tenant,25.952244,-81.7241714,25.952244,-81.7241714,1.0,The current pin is already at the correct unit entrance for Redbox.,gpt-4o-mini,25.952244,-81.7241714,1.0,25.952031768494347,-81.7241714,0.9,"The nearest parking lot entrance to the Redbox unit is located directly south of the current pin, accessible from Bald Eagle Dr.",both,,,,,,"600 Bald Eagle Dr, Marco Island, FL, 34145, US",0.0,0.0,0.0
08f2aa81132b60d003b40e89c87ee08a,Homestead Gardens Severna Park,nursery_and_gardening,MD,1,standard_commercial,1c,small_urban_storefront,39.07854,-76.5477,39.07854,-76.5477,1.0,"The current pin is already at the main customer entrance of the nursery and gardening business, which is the storefront door facing the street.",gpt-4o-mini,39.07854,-76.5477,1.0,39.07835677145251,-76.5477,0.9,The identified entry point is the most visible driveway entrance from Ritchie Hwy leading into the parking lot of Homestead Gardens.,both,,,,,,"518 Ritchie Hwy, Severna Park, MD, 21146, US",0.0,0.0,0.0
08f44d8ac01a2d8e0355553bf7105672,Paws and Purrs Barkery and Boutique,pet_store,NC,1,standard_commercial,1c,small_urban_storefront,35.3334759,-81.864097,35.3334759,-81.864097,1.0,"The current pin is already at the main customer entrance of the pet store, which is the storefront door facing the street.",gpt-4o-mini,35.3334759,-81.864097,1.0,35.3334759,-81.864097,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,,,,,"136 E Main St, Forest City, NC, 28043, US",0.0,0.0,0.0
08f28f00312e42580312a80811addac6,Squishymedia,professional_services,OR,4,no_building,4,no_building,45.5242517,-122.6487333,45.5242517,-122.6487333,0.3,No dedicated commercial structure is visible; the area appears to have residential buildings and possibly home-based businesses.,gpt-4o-mini,,,,,,,,,,,,,,"1638 NE Davis St, Portland, OR, 97232-3068, US",0.0,0.0,0.0
08f2ad30924e9c1203060cb9ebb1647e,Cinnabon,restaurant,SC,1,standard_commercial,1b,large_standalone,33.70097,-78.92178,33.70097,-78.92178,0.0,"The current pin is at the center of the image, which does not correspond to the main pedestrian entry of the restaurant. The pin needs to be moved to the storefront entrance facing the street.",gpt-4o-mini,33.70097,-78.92178,0.0,33.70077363332894,-78.92178,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking lot for Cinnabon.,both,,,,,,"2000 Coastal Grand Cir, Myrtle Beach, SC, 29577, US",0.0,0.0,0.0
08f260e268d00808031add1cc95eeafc,BTR Antiques & 13th St Treasures,antique_store,NE,1,standard_commercial,1c,small_urban_storefront,41.2443145,-95.9329432,41.2443145,-95.9329432,1.0,"The current pin is already at the main customer entrance of BTR Antiques & 13th St Treasures, which is the storefront door facing the street.",gpt-4o-mini,41.2443145,-95.9329432,1.0,41.244137025316775,-95.9329432,0.8,The identified entry point is the most visible driveway entrance from the road leading to the parking area for BTR Antiques & 13th St Treasures.,both,,,,,,"1449 S 13th St, Omaha, NE, 68108-3503, US",0.0,0.0,0.0
08f28f33a3db146c03a65b2b1a2540a4,Quality Rentals,appliance_store,WA,1,standard_commercial,1c,small_urban_storefront,46.700839,-122.957555,46.700839,-122.957555,1.0,"The current pin is already at the main customer entrance of Quality Rentals, as it is positioned at the storefront door facing the street.",gpt-4o-mini,46.700839,-122.957555,1.0,46.700677126537045,-122.957555,0.8,The identified entry point is the most visible driveway entrance from the road leading into the parking lot of Quality Rentals.,both,,,,,,"1405 S Gold St, Centralia, WA, 98531, US",0.0,0.0,0.0
08f261651aad24dd03b3a498408881f9,Image of Excellence,professional_services,,4,no_building,4,no_building,44.0710677,-103.2632562,44.0710677,-103.2632562,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area.,gpt-4o-mini,,,,,,,,,,,,,,"2650 Jackson Blvd, 57702, US",0.0,0.0,0.0
08f489e34059405d0322b16d87eda1d8,Fresa's,mexican_restaurant,TX,1,standard_commercial,1c,small_urban_storefront,30.2745544,-97.7523162,30.2745544,-97.7523162,1.0,"The current pin is already at the main customer entrance of Fresa's, which is the storefront door facing the street.",gpt-4o-mini,30.2745544,-97.7523162,1.0,30.2745544,-97.7523162,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,,,,,"915 N Lamar Blvd, Austin, TX, 78703-4946, US",0.0,0.0,0.0
